"","audio","Source.Name","pos1","pos2","pos3","pos4","subject_nr","item","CondType","cue1","cue2","PicTypePos1","PicTypePos2","PicTypePos3","PicTypePos4","onset1","dur1","onset2","dur2","totdur"
"1337","36_E_kwispelen_huisdier","subject-1116.csv","cat.jpg","sun.jpg","jacket.jpg","dog.jpg","1116","36","E","kwispelen","huisdier","Dist",NA,NA,"Target",0.751533260052442,538,1.93922087715487,404,2957
"1338","36_E_kwispelen_huisdier","subject-1105.csv","dog.jpg","jacket.jpg","cat.jpg","sun.jpg","1105","36","E","kwispelen","huisdier","Target",NA,"Dist",NA,0.751533260052442,538,1.93922087715487,404,2957
"1339","36_E_kwispelen_huisdier","subject-2106.csv","jacket.jpg","cat.jpg","dog.jpg","sun.jpg","2106","36","E","kwispelen","huisdier",NA,"Dist","Target",NA,0.751533260052442,538,1.93922087715487,404,2957
"1340","36_E_kwispelen_huisdier","subject-1114.csv","jacket.jpg","cat.jpg","dog.jpg","sun.jpg","1114","36","E","kwispelen","huisdier",NA,"Dist","Target",NA,0.751533260052442,538,1.93922087715487,404,2957
"1341","36_E_kwispelen_huisdier","subject-2122.csv","jacket.jpg","cat.jpg","dog.jpg","sun.jpg","2122","36","E","kwispelen","huisdier",NA,"Dist","Target",NA,0.751533260052442,538,1.93922087715487,404,2957
"1342","36_E_kwispelen_huisdier","subject-2108.csv","cat.jpg","sun.jpg","jacket.jpg","dog.jpg","2108","36","E","kwispelen","huisdier","Dist",NA,NA,"Target",0.751533260052442,538,1.93922087715487,404,2957
"1343","36_E_kwispelen_huisdier","subject-1108.csv","cat.jpg","sun.jpg","jacket.jpg","dog.jpg","1108","36","E","kwispelen","huisdier","Dist",NA,NA,"Target",0.751533260052442,538,1.93922087715487,404,2957
"1344","36_E_kwispelen_huisdier","subject-1123.csv","sun.jpg","dog.jpg","jacket.jpg","cat.jpg","1123","36","E","kwispelen","huisdier",NA,"Target",NA,"Dist",0.751533260052442,538,1.93922087715487,404,2957
"1345","36_E_kwispelen_huisdier","subject-2107.csv","sun.jpg","dog.jpg","jacket.jpg","cat.jpg","2107","36","E","kwispelen","huisdier",NA,"Target",NA,"Dist",0.751533260052442,538,1.93922087715487,404,2957
"1346","36_E_kwispelen_huisdier","subject-2115.csv","sun.jpg","dog.jpg","jacket.jpg","cat.jpg","2115","36","E","kwispelen","huisdier",NA,"Target",NA,"Dist",0.751533260052442,538,1.93922087715487,404,2957
"1347","36_E_kwispelen_huisdier","subject-2114.csv","jacket.jpg","cat.jpg","dog.jpg","sun.jpg","2114","36","E","kwispelen","huisdier",NA,"Dist","Target",NA,0.751533260052442,538,1.93922087715487,404,2957
"1348","36_E_kwispelen_huisdier","subject-1107.csv","sun.jpg","dog.jpg","jacket.jpg","cat.jpg","1107","36","E","kwispelen","huisdier",NA,"Target",NA,"Dist",0.751533260052442,538,1.93922087715487,404,2957
"1349","36_E_kwispelen_huisdier","subject-1106.csv","jacket.jpg","cat.jpg","dog.jpg","sun.jpg","1106","36","E","kwispelen","huisdier",NA,"Dist","Target",NA,0.751533260052442,538,1.93922087715487,404,2957
"1350","36_E_kwispelen_huisdier","subject-1115.csv","sun.jpg","dog.jpg","jacket.jpg","cat.jpg","1115","36","E","kwispelen","huisdier",NA,"Target",NA,"Dist",0.751533260052442,538,1.93922087715487,404,2957
"1351","36_E_kwispelen_huisdier","subject-1113.csv","dog.jpg","jacket.jpg","cat.jpg","sun.jpg","1113","36","E","kwispelen","huisdier","Target",NA,"Dist",NA,0.751533260052442,538,1.93922087715487,404,2957
"1352","36_E_kwispelen_huisdier","subject-2105.csv","dog.jpg","jacket.jpg","cat.jpg","sun.jpg","2105","36","E","kwispelen","huisdier","Target",NA,"Dist",NA,0.751533260052442,538,1.93922087715487,404,2957
"1353","36_E_kwispelen_huisdier","subject-2116.csv","cat.jpg","sun.jpg","jacket.jpg","dog.jpg","2116","36","E","kwispelen","huisdier","Dist",NA,NA,"Target",0.751533260052442,538,1.93922087715487,404,2957
"1354","36_E_kwispelen_huisdier","subject-1122.csv","jacket.jpg","cat.jpg","dog.jpg","sun.jpg","1122","36","E","kwispelen","huisdier",NA,"Dist","Target",NA,0.751533260052442,538,1.93922087715487,404,2957
"1355","36_E_kwispelen_huisdier","subject-1121.csv","dog.jpg","jacket.jpg","cat.jpg","sun.jpg","1121","36","E","kwispelen","huisdier","Target",NA,"Dist",NA,0.751533260052442,538,1.93922087715487,404,2957
"1356","36_E_kwispelen_huisdier","subject-2113.csv","dog.jpg","jacket.jpg","cat.jpg","sun.jpg","2113","36","E","kwispelen","huisdier","Target",NA,"Dist",NA,0.751533260052442,538,1.93922087715487,404,2957
"1357","36_L_huisdier_kwispelen","subject-2109.csv","dog.jpg","cat.jpg","jacket.jpg","sun.jpg","2109","36","L","huisdier","kwispelen","Target","Dist",NA,NA,1.169174484879,411,2.56487975014681,641,3224
"1358","36_L_huisdier_kwispelen","subject-1104.csv","cat.jpg","dog.jpg","jacket.jpg","sun.jpg","1104","36","L","huisdier","kwispelen","Dist","Target",NA,NA,1.169174484879,411,2.56487975014681,641,3224
"1359","36_L_huisdier_kwispelen","subject-1120.csv","cat.jpg","dog.jpg","jacket.jpg","sun.jpg","1120","36","L","huisdier","kwispelen","Dist","Target",NA,NA,1.169174484879,411,2.56487975014681,641,3224
"1360","36_L_huisdier_kwispelen","subject-2119.csv","jacket.jpg","sun.jpg","dog.jpg","cat.jpg","2119","36","L","huisdier","kwispelen",NA,NA,"Target","Dist",1.169174484879,411,2.56487975014681,641,3224
"1361","36_L_huisdier_kwispelen","subject-2103.csv","jacket.jpg","sun.jpg","dog.jpg","cat.jpg","2103","36","L","huisdier","kwispelen",NA,NA,"Target","Dist",1.169174484879,411,2.56487975014681,641,3224
"1362","36_L_huisdier_kwispelen","subject-1102.csv","jacket.jpg","sun.jpg","cat.jpg","dog.jpg","1102","36","L","huisdier","kwispelen",NA,NA,"Dist","Target",1.169174484879,411,2.56487975014681,641,3224
"1363","36_L_huisdier_kwispelen","subject-2111.csv","jacket.jpg","sun.jpg","dog.jpg","cat.jpg","2111","36","L","huisdier","kwispelen",NA,NA,"Target","Dist",1.169174484879,411,2.56487975014681,641,3224
"1364","36_L_huisdier_kwispelen","subject-2118.csv","jacket.jpg","sun.jpg","cat.jpg","dog.jpg","2118","36","L","huisdier","kwispelen",NA,NA,"Dist","Target",1.169174484879,411,2.56487975014681,641,3224
"1365","36_L_huisdier_kwispelen","subject-2120.csv","cat.jpg","dog.jpg","jacket.jpg","sun.jpg","2120","36","L","huisdier","kwispelen","Dist","Target",NA,NA,1.169174484879,411,2.56487975014681,641,3224
"1366","36_L_huisdier_kwispelen","subject-2112.csv","cat.jpg","dog.jpg","jacket.jpg","sun.jpg","2112","36","L","huisdier","kwispelen","Dist","Target",NA,NA,1.169174484879,411,2.56487975014681,641,3224
"1367","36_L_huisdier_kwispelen","subject-2110.csv","jacket.jpg","sun.jpg","cat.jpg","dog.jpg","2110","36","L","huisdier","kwispelen",NA,NA,"Dist","Target",1.169174484879,411,2.56487975014681,641,3224
"1368","36_L_huisdier_kwispelen","subject-2117.csv","dog.jpg","cat.jpg","jacket.jpg","sun.jpg","2117","36","L","huisdier","kwispelen","Target","Dist",NA,NA,1.169174484879,411,2.56487975014681,641,3224
"1369","36_L_huisdier_kwispelen","subject-1109.csv","dog.jpg","cat.jpg","jacket.jpg","sun.jpg","1109","36","L","huisdier","kwispelen","Target","Dist",NA,NA,1.169174484879,411,2.56487975014681,641,3224
"1370","36_L_huisdier_kwispelen","subject-2101.csv","dog.jpg","cat.jpg","jacket.jpg","sun.jpg","2101","36","L","huisdier","kwispelen","Target","Dist",NA,NA,1.169174484879,411,2.56487975014681,641,3224
"1371","36_L_huisdier_kwispelen","subject-1103.csv","jacket.jpg","sun.jpg","dog.jpg","cat.jpg","1103","36","L","huisdier","kwispelen",NA,NA,"Target","Dist",1.169174484879,411,2.56487975014681,641,3224
"1372","36_L_huisdier_kwispelen","subject-1117.csv","dog.jpg","cat.jpg","jacket.jpg","sun.jpg","1117","36","L","huisdier","kwispelen","Target","Dist",NA,NA,1.169174484879,411,2.56487975014681,641,3224
"1373","36_L_huisdier_kwispelen","subject-1101.csv","dog.jpg","cat.jpg","jacket.jpg","sun.jpg","1101","36","L","huisdier","kwispelen","Target","Dist",NA,NA,1.169174484879,411,2.56487975014681,641,3224
"1374","36_L_huisdier_kwispelen","subject-2104.csv","cat.jpg","dog.jpg","jacket.jpg","sun.jpg","2104","36","L","huisdier","kwispelen","Dist","Target",NA,NA,1.169174484879,411,2.56487975014681,641,3224
"1375","36_L_huisdier_kwispelen","subject-1110.csv","jacket.jpg","sun.jpg","cat.jpg","dog.jpg","1110","36","L","huisdier","kwispelen",NA,NA,"Dist","Target",1.169174484879,411,2.56487975014681,641,3224
"1376","36_L_huisdier_kwispelen","subject-2102.csv","jacket.jpg","sun.jpg","cat.jpg","dog.jpg","2102","36","L","huisdier","kwispelen",NA,NA,"Dist","Target",1.169174484879,411,2.56487975014681,641,3224
"1377","36_L_huisdier_kwispelen","subject-1119.csv","jacket.jpg","sun.jpg","dog.jpg","cat.jpg","1119","36","L","huisdier","kwispelen",NA,NA,"Target","Dist",1.169174484879,411,2.56487975014681,641,3224
"1378","36_L_huisdier_kwispelen","subject-1118.csv","jacket.jpg","sun.jpg","cat.jpg","dog.jpg","1118","36","L","huisdier","kwispelen",NA,NA,"Dist","Target",1.169174484879,411,2.56487975014681,641,3224
"1379","36_L_huisdier_kwispelen","subject-1111.csv","jacket.jpg","sun.jpg","dog.jpg","cat.jpg","1111","36","L","huisdier","kwispelen",NA,NA,"Target","Dist",1.169174484879,411,2.56487975014681,641,3224
"1380","36_L_huisdier_kwispelen","subject-1112.csv","cat.jpg","dog.jpg","jacket.jpg","sun.jpg","1112","36","L","huisdier","kwispelen","Dist","Target",NA,NA,1.169174484879,411,2.56487975014681,641,3224
"1381","37_E_levenloos_trouwerij","subject-2121.csv","turkey.jpg","bride.jpg","ring.jpg","cactus.jpg","2121","37","E","levenloos","trouwerij",NA,"Dist","Target",NA,0.846114704317758,704,1.96419766831669,473,3091
"1382","37_E_levenloos_trouwerij","subject-1115.csv","bride.jpg","turkey.jpg","cactus.jpg","ring.jpg","1115","37","E","levenloos","trouwerij","Dist",NA,NA,"Target",0.846114704317758,704,1.96419766831669,473,3091
"1383","37_E_levenloos_trouwerij","subject-1106.csv","cactus.jpg","ring.jpg","turkey.jpg","bride.jpg","1106","37","E","levenloos","trouwerij",NA,"Target",NA,"Dist",0.846114704317758,704,1.96419766831669,473,3091
"1384","37_E_levenloos_trouwerij","subject-1107.csv","bride.jpg","turkey.jpg","cactus.jpg","ring.jpg","1107","37","E","levenloos","trouwerij","Dist",NA,NA,"Target",0.846114704317758,704,1.96419766831669,473,3091
"1385","37_E_levenloos_trouwerij","subject-1122.csv","cactus.jpg","ring.jpg","turkey.jpg","bride.jpg","1122","37","E","levenloos","trouwerij",NA,"Target",NA,"Dist",0.846114704317758,704,1.96419766831669,473,3091
"1386","37_E_levenloos_trouwerij","subject-2113.csv","turkey.jpg","bride.jpg","ring.jpg","cactus.jpg","2113","37","E","levenloos","trouwerij",NA,"Dist","Target",NA,0.846114704317758,704,1.96419766831669,473,3091
"1387","37_E_levenloos_trouwerij","subject-1123.csv","bride.jpg","turkey.jpg","cactus.jpg","ring.jpg","1123","37","E","levenloos","trouwerij","Dist",NA,NA,"Target",0.846114704317758,704,1.96419766831669,473,3091
"1388","37_E_levenloos_trouwerij","subject-2106.csv","cactus.jpg","ring.jpg","turkey.jpg","bride.jpg","2106","37","E","levenloos","trouwerij",NA,"Target",NA,"Dist",0.846114704317758,704,1.96419766831669,473,3091
"1389","37_E_levenloos_trouwerij","subject-1116.csv","ring.jpg","turkey.jpg","bride.jpg","cactus.jpg","1116","37","E","levenloos","trouwerij","Target",NA,"Dist",NA,0.846114704317758,704,1.96419766831669,473,3091
"1390","37_E_levenloos_trouwerij","subject-1114.csv","cactus.jpg","ring.jpg","turkey.jpg","bride.jpg","1114","37","E","levenloos","trouwerij",NA,"Target",NA,"Dist",0.846114704317758,704,1.96419766831669,473,3091
"1391","37_E_levenloos_trouwerij","subject-1124.csv","ring.jpg","turkey.jpg","bride.jpg","cactus.jpg","1124","37","E","levenloos","trouwerij","Target",NA,"Dist",NA,0.846114704317758,704,1.96419766831669,473,3091
"1392","37_E_levenloos_trouwerij","subject-1108.csv","ring.jpg","turkey.jpg","bride.jpg","cactus.jpg","1108","37","E","levenloos","trouwerij","Target",NA,"Dist",NA,0.846114704317758,704,1.96419766831669,473,3091
"1393","37_E_levenloos_trouwerij","subject-2122.csv","cactus.jpg","ring.jpg","turkey.jpg","bride.jpg","2122","37","E","levenloos","trouwerij",NA,"Target",NA,"Dist",0.846114704317758,704,1.96419766831669,473,3091
"1394","37_E_levenloos_trouwerij","subject-1105.csv","turkey.jpg","bride.jpg","ring.jpg","cactus.jpg","1105","37","E","levenloos","trouwerij",NA,"Dist","Target",NA,0.846114704317758,704,1.96419766831669,473,3091
"1395","37_E_levenloos_trouwerij","subject-2114.csv","cactus.jpg","ring.jpg","turkey.jpg","bride.jpg","2114","37","E","levenloos","trouwerij",NA,"Target",NA,"Dist",0.846114704317758,704,1.96419766831669,473,3091
"1396","37_E_levenloos_trouwerij","subject-2105.csv","turkey.jpg","bride.jpg","ring.jpg","cactus.jpg","2105","37","E","levenloos","trouwerij",NA,"Dist","Target",NA,0.846114704317758,704,1.96419766831669,473,3091
"1397","37_E_levenloos_trouwerij","subject-2107.csv","bride.jpg","turkey.jpg","cactus.jpg","ring.jpg","2107","37","E","levenloos","trouwerij","Dist",NA,NA,"Target",0.846114704317758,704,1.96419766831669,473,3091
"1398","37_E_levenloos_trouwerij","subject-2116.csv","ring.jpg","turkey.jpg","bride.jpg","cactus.jpg","2116","37","E","levenloos","trouwerij","Target",NA,"Dist",NA,0.846114704317758,704,1.96419766831669,473,3091
"1399","37_E_levenloos_trouwerij","subject-1121.csv","turkey.jpg","bride.jpg","ring.jpg","cactus.jpg","1121","37","E","levenloos","trouwerij",NA,"Dist","Target",NA,0.846114704317758,704,1.96419766831669,473,3091
"1400","37_E_levenloos_trouwerij","subject-2115.csv","bride.jpg","turkey.jpg","cactus.jpg","ring.jpg","2115","37","E","levenloos","trouwerij","Dist",NA,NA,"Target",0.846114704317758,704,1.96419766831669,473,3091
"1401","37_E_levenloos_trouwerij","subject-1113.csv","turkey.jpg","bride.jpg","ring.jpg","cactus.jpg","1113","37","E","levenloos","trouwerij",NA,"Dist","Target",NA,0.846114704317758,704,1.96419766831669,473,3091
"1402","37_E_levenloos_trouwerij","subject-2108.csv","ring.jpg","turkey.jpg","bride.jpg","cactus.jpg","2108","37","E","levenloos","trouwerij","Target",NA,"Dist",NA,0.846114704317758,704,1.96419766831669,473,3091
"1403","37_L_trouwerij_levenloos","subject-1118.csv","turkey.jpg","cactus.jpg","ring.jpg","bride.jpg","1118","37","L","trouwerij","levenloos",NA,NA,"Target","Dist",0.929392754118304,522,2.33835154062387,908,3260
"1404","37_L_trouwerij_levenloos","subject-2102.csv","turkey.jpg","cactus.jpg","ring.jpg","bride.jpg","2102","37","L","trouwerij","levenloos",NA,NA,"Target","Dist",0.929392754118304,522,2.33835154062387,908,3260
"1405","37_L_trouwerij_levenloos","subject-2110.csv","turkey.jpg","cactus.jpg","ring.jpg","bride.jpg","2110","37","L","trouwerij","levenloos",NA,NA,"Target","Dist",0.929392754118304,522,2.33835154062387,908,3260
"1406","37_L_trouwerij_levenloos","subject-1103.csv","bride.jpg","ring.jpg","turkey.jpg","cactus.jpg","1103","37","L","trouwerij","levenloos","Dist","Target",NA,NA,0.929392754118304,522,2.33835154062387,908,3260
"1407","37_L_trouwerij_levenloos","subject-2109.csv","turkey.jpg","cactus.jpg","bride.jpg","ring.jpg","2109","37","L","trouwerij","levenloos",NA,NA,"Dist","Target",0.929392754118304,522,2.33835154062387,908,3260
"1408","37_L_trouwerij_levenloos","subject-1101.csv","turkey.jpg","cactus.jpg","bride.jpg","ring.jpg","1101","37","L","trouwerij","levenloos",NA,NA,"Dist","Target",0.929392754118304,522,2.33835154062387,908,3260
"1409","37_L_trouwerij_levenloos","subject-2104.csv","ring.jpg","bride.jpg","turkey.jpg","cactus.jpg","2104","37","L","trouwerij","levenloos","Target","Dist",NA,NA,0.929392754118304,522,2.33835154062387,908,3260
"1410","37_L_trouwerij_levenloos","subject-1109.csv","turkey.jpg","cactus.jpg","bride.jpg","ring.jpg","1109","37","L","trouwerij","levenloos",NA,NA,"Dist","Target",0.929392754118304,522,2.33835154062387,908,3260
"1411","37_L_trouwerij_levenloos","subject-1120.csv","ring.jpg","bride.jpg","turkey.jpg","cactus.jpg","1120","37","L","trouwerij","levenloos","Target","Dist",NA,NA,0.929392754118304,522,2.33835154062387,908,3260
"1412","37_L_trouwerij_levenloos","subject-2118.csv","turkey.jpg","cactus.jpg","ring.jpg","bride.jpg","2118","37","L","trouwerij","levenloos",NA,NA,"Target","Dist",0.929392754118304,522,2.33835154062387,908,3260
"1413","37_L_trouwerij_levenloos","subject-1119.csv","bride.jpg","ring.jpg","turkey.jpg","cactus.jpg","1119","37","L","trouwerij","levenloos","Dist","Target",NA,NA,0.929392754118304,522,2.33835154062387,908,3260
"1414","37_L_trouwerij_levenloos","subject-1112.csv","ring.jpg","bride.jpg","turkey.jpg","cactus.jpg","1112","37","L","trouwerij","levenloos","Target","Dist",NA,NA,0.929392754118304,522,2.33835154062387,908,3260
"1415","37_L_trouwerij_levenloos","subject-2101.csv","turkey.jpg","cactus.jpg","bride.jpg","ring.jpg","2101","37","L","trouwerij","levenloos",NA,NA,"Dist","Target",0.929392754118304,522,2.33835154062387,908,3260
"1416","37_L_trouwerij_levenloos","subject-2117.csv","turkey.jpg","cactus.jpg","bride.jpg","ring.jpg","2117","37","L","trouwerij","levenloos",NA,NA,"Dist","Target",0.929392754118304,522,2.33835154062387,908,3260
"1417","37_L_trouwerij_levenloos","subject-1111.csv","bride.jpg","ring.jpg","turkey.jpg","cactus.jpg","1111","37","L","trouwerij","levenloos","Dist","Target",NA,NA,0.929392754118304,522,2.33835154062387,908,3260
"1418","37_L_trouwerij_levenloos","subject-1110.csv","turkey.jpg","cactus.jpg","ring.jpg","bride.jpg","1110","37","L","trouwerij","levenloos",NA,NA,"Target","Dist",0.929392754118304,522,2.33835154062387,908,3260
"1419","37_L_trouwerij_levenloos","subject-2112.csv","ring.jpg","bride.jpg","turkey.jpg","cactus.jpg","2112","37","L","trouwerij","levenloos","Target","Dist",NA,NA,0.929392754118304,522,2.33835154062387,908,3260
"1420","37_L_trouwerij_levenloos","subject-2119.csv","bride.jpg","ring.jpg","turkey.jpg","cactus.jpg","2119","37","L","trouwerij","levenloos","Dist","Target",NA,NA,0.929392754118304,522,2.33835154062387,908,3260
"1421","37_L_trouwerij_levenloos","subject-2111.csv","bride.jpg","ring.jpg","turkey.jpg","cactus.jpg","2111","37","L","trouwerij","levenloos","Dist","Target",NA,NA,0.929392754118304,522,2.33835154062387,908,3260
"1422","37_L_trouwerij_levenloos","subject-2120.csv","ring.jpg","bride.jpg","turkey.jpg","cactus.jpg","2120","37","L","trouwerij","levenloos","Target","Dist",NA,NA,0.929392754118304,522,2.33835154062387,908,3260
"1423","37_L_trouwerij_levenloos","subject-1104.csv","ring.jpg","bride.jpg","turkey.jpg","cactus.jpg","1104","37","L","trouwerij","levenloos","Target","Dist",NA,NA,0.929392754118304,522,2.33835154062387,908,3260
"1424","37_L_trouwerij_levenloos","subject-1102.csv","turkey.jpg","cactus.jpg","ring.jpg","bride.jpg","1102","37","L","trouwerij","levenloos",NA,NA,"Target","Dist",0.929392754118304,522,2.33835154062387,908,3260
"1425","37_L_trouwerij_levenloos","subject-2103.csv","bride.jpg","ring.jpg","turkey.jpg","cactus.jpg","2103","37","L","trouwerij","levenloos","Dist","Target",NA,NA,0.929392754118304,522,2.33835154062387,908,3260
"1426","37_L_trouwerij_levenloos","subject-1117.csv","turkey.jpg","cactus.jpg","bride.jpg","ring.jpg","1117","37","L","trouwerij","levenloos",NA,NA,"Dist","Target",0.929392754118304,522,2.33835154062387,908,3260
"1427","38_E_rond_Italie","subject-1123.csv","pizza.jpg","rain.jpg","spaghetti.jpg","shower.jpg","1123","38","E","rond","Italie","Target",NA,"Dist",NA,0.743225139275401,458,1.99682318988358,542,3268
"1428","38_E_rond_Italie","subject-2113.csv","shower.jpg","pizza.jpg","rain.jpg","spaghetti.jpg","2113","38","E","rond","Italie",NA,"Target",NA,"Dist",0.743225139275401,458,1.99682318988358,542,3268
"1429","38_E_rond_Italie","subject-2108.csv","rain.jpg","spaghetti.jpg","pizza.jpg","shower.jpg","2108","38","E","rond","Italie",NA,"Dist","Target",NA,0.743225139275401,458,1.99682318988358,542,3268
"1430","38_E_rond_Italie","subject-1108.csv","rain.jpg","spaghetti.jpg","pizza.jpg","shower.jpg","1108","38","E","rond","Italie",NA,"Dist","Target",NA,0.743225139275401,458,1.99682318988358,542,3268
"1431","38_E_rond_Italie","subject-2114.csv","spaghetti.jpg","rain.jpg","shower.jpg","pizza.jpg","2114","38","E","rond","Italie","Dist",NA,NA,"Target",0.743225139275401,458,1.99682318988358,542,3268
"1432","38_E_rond_Italie","subject-2107.csv","pizza.jpg","rain.jpg","spaghetti.jpg","shower.jpg","2107","38","E","rond","Italie","Target",NA,"Dist",NA,0.743225139275401,458,1.99682318988358,542,3268
"1433","38_E_rond_Italie","subject-1115.csv","pizza.jpg","rain.jpg","spaghetti.jpg","shower.jpg","1115","38","E","rond","Italie","Target",NA,"Dist",NA,0.743225139275401,458,1.99682318988358,542,3268
"1434","38_E_rond_Italie","subject-2122.csv","spaghetti.jpg","rain.jpg","shower.jpg","pizza.jpg","2122","38","E","rond","Italie","Dist",NA,NA,"Target",0.743225139275401,458,1.99682318988358,542,3268
"1435","38_E_rond_Italie","subject-2106.csv","spaghetti.jpg","rain.jpg","shower.jpg","pizza.jpg","2106","38","E","rond","Italie","Dist",NA,NA,"Target",0.743225139275401,458,1.99682318988358,542,3268
"1436","38_E_rond_Italie","subject-2121.csv","shower.jpg","pizza.jpg","rain.jpg","spaghetti.jpg","2121","38","E","rond","Italie",NA,"Target",NA,"Dist",0.743225139275401,458,1.99682318988358,542,3268
"1437","38_E_rond_Italie","subject-1121.csv","shower.jpg","pizza.jpg","rain.jpg","spaghetti.jpg","1121","38","E","rond","Italie",NA,"Target",NA,"Dist",0.743225139275401,458,1.99682318988358,542,3268
"1438","38_E_rond_Italie","subject-1114.csv","spaghetti.jpg","rain.jpg","shower.jpg","pizza.jpg","1114","38","E","rond","Italie","Dist",NA,NA,"Target",0.743225139275401,458,1.99682318988358,542,3268
"1439","38_E_rond_Italie","subject-1105.csv","shower.jpg","pizza.jpg","rain.jpg","spaghetti.jpg","1105","38","E","rond","Italie",NA,"Target",NA,"Dist",0.743225139275401,458,1.99682318988358,542,3268
"1440","38_E_rond_Italie","subject-2116.csv","rain.jpg","spaghetti.jpg","pizza.jpg","shower.jpg","2116","38","E","rond","Italie",NA,"Dist","Target",NA,0.743225139275401,458,1.99682318988358,542,3268
"1441","38_E_rond_Italie","subject-1122.csv","spaghetti.jpg","rain.jpg","shower.jpg","pizza.jpg","1122","38","E","rond","Italie","Dist",NA,NA,"Target",0.743225139275401,458,1.99682318988358,542,3268
"1442","38_E_rond_Italie","subject-2105.csv","shower.jpg","pizza.jpg","rain.jpg","spaghetti.jpg","2105","38","E","rond","Italie",NA,"Target",NA,"Dist",0.743225139275401,458,1.99682318988358,542,3268
"1443","38_E_rond_Italie","subject-1113.csv","shower.jpg","pizza.jpg","rain.jpg","spaghetti.jpg","1113","38","E","rond","Italie",NA,"Target",NA,"Dist",0.743225139275401,458,1.99682318988358,542,3268
"1444","38_E_rond_Italie","subject-1116.csv","rain.jpg","spaghetti.jpg","pizza.jpg","shower.jpg","1116","38","E","rond","Italie",NA,"Dist","Target",NA,0.743225139275401,458,1.99682318988358,542,3268
"1445","38_E_rond_Italie","subject-1107.csv","pizza.jpg","rain.jpg","spaghetti.jpg","shower.jpg","1107","38","E","rond","Italie","Target",NA,"Dist",NA,0.743225139275401,458,1.99682318988358,542,3268
"1446","38_E_rond_Italie","subject-1124.csv","rain.jpg","spaghetti.jpg","pizza.jpg","shower.jpg","1124","38","E","rond","Italie",NA,"Dist","Target",NA,0.743225139275401,458,1.99682318988358,542,3268
"1447","38_E_rond_Italie","subject-1106.csv","spaghetti.jpg","rain.jpg","shower.jpg","pizza.jpg","1106","38","E","rond","Italie","Dist",NA,NA,"Target",0.743225139275401,458,1.99682318988358,542,3268
"1448","38_E_rond_Italie","subject-2115.csv","pizza.jpg","rain.jpg","spaghetti.jpg","shower.jpg","2115","38","E","rond","Italie","Target",NA,"Dist",NA,0.743225139275401,458,1.99682318988358,542,3268
"1449","38_L_Italie_rond","subject-2120.csv","rain.jpg","shower.jpg","spaghetti.jpg","pizza.jpg","2120","38","L","Italie","rond",NA,NA,"Dist","Target",1.29526816230702,493,2.71537875227605,507,3230
"1450","38_L_Italie_rond","subject-2112.csv","rain.jpg","shower.jpg","spaghetti.jpg","pizza.jpg","2112","38","L","Italie","rond",NA,NA,"Dist","Target",1.29526816230702,493,2.71537875227605,507,3230
"1451","38_L_Italie_rond","subject-1110.csv","spaghetti.jpg","pizza.jpg","rain.jpg","shower.jpg","1110","38","L","Italie","rond","Dist","Target",NA,NA,1.29526816230702,493,2.71537875227605,507,3230
"1452","38_L_Italie_rond","subject-2102.csv","spaghetti.jpg","pizza.jpg","rain.jpg","shower.jpg","2102","38","L","Italie","rond","Dist","Target",NA,NA,1.29526816230702,493,2.71537875227605,507,3230
"1453","38_L_Italie_rond","subject-1103.csv","pizza.jpg","spaghetti.jpg","rain.jpg","shower.jpg","1103","38","L","Italie","rond","Target","Dist",NA,NA,1.29526816230702,493,2.71537875227605,507,3230
"1454","38_L_Italie_rond","subject-1118.csv","spaghetti.jpg","pizza.jpg","rain.jpg","shower.jpg","1118","38","L","Italie","rond","Dist","Target",NA,NA,1.29526816230702,493,2.71537875227605,507,3230
"1455","38_L_Italie_rond","subject-2103.csv","pizza.jpg","spaghetti.jpg","rain.jpg","shower.jpg","2103","38","L","Italie","rond","Target","Dist",NA,NA,1.29526816230702,493,2.71537875227605,507,3230
"1456","38_L_Italie_rond","subject-1109.csv","rain.jpg","shower.jpg","pizza.jpg","spaghetti.jpg","1109","38","L","Italie","rond",NA,NA,"Target","Dist",1.29526816230702,493,2.71537875227605,507,3230
"1457","38_L_Italie_rond","subject-2119.csv","pizza.jpg","spaghetti.jpg","rain.jpg","shower.jpg","2119","38","L","Italie","rond","Target","Dist",NA,NA,1.29526816230702,493,2.71537875227605,507,3230
"1458","38_L_Italie_rond","subject-1101.csv","rain.jpg","shower.jpg","pizza.jpg","spaghetti.jpg","1101","38","L","Italie","rond",NA,NA,"Target","Dist",1.29526816230702,493,2.71537875227605,507,3230
"1459","38_L_Italie_rond","subject-2109.csv","rain.jpg","shower.jpg","pizza.jpg","spaghetti.jpg","2109","38","L","Italie","rond",NA,NA,"Target","Dist",1.29526816230702,493,2.71537875227605,507,3230
"1460","38_L_Italie_rond","subject-2117.csv","rain.jpg","shower.jpg","pizza.jpg","spaghetti.jpg","2117","38","L","Italie","rond",NA,NA,"Target","Dist",1.29526816230702,493,2.71537875227605,507,3230
"1461","38_L_Italie_rond","subject-2101.csv","rain.jpg","shower.jpg","pizza.jpg","spaghetti.jpg","2101","38","L","Italie","rond",NA,NA,"Target","Dist",1.29526816230702,493,2.71537875227605,507,3230
